ὀπάσσαι σε δόμοις ἀμμετέρας ἔσσαν ἀπὺ χθόνος.	u-- u u- -uu- -u u- u-	lyric	
καὶ γάρ τοι πάτρις, ἃν ὡξ Ἐφύρας κτίσσέ ποτ᾽ Ἀρχίας	- - - uu - - uu- -u u -u-	lyric	
νάσω Τρινακρίας μύελον, ἄνδρων δοκίμων πόλιν.	-- -uu- -uu -- uu- u-	lyric	
νῦν μὰν οἶκον ἔχοισ᾽ ἄνερος, ὃς πόλλ᾽ ἐδάη σόφα	- - -u u- -uu - - uu- u-	lyric	
ἀθρώποισι νόσοις φάρμακα λύγραις ἀπαλαλκέμεν,	---u u- -uu -- uu-u-	lyric	
οἰκήσεις κατὰ Μίλλατον ἐράνναν πεδ᾽ Ἰαόνων,	--- uu --u u-- u u-u-	lyric	
ὡς εὐαλάκατος Θεύγενις ἐν δαμότισιν πέλῃ,	- --uu- -uu - -uu- u-	lyric	
καί οἱ μνᾶστιν ἄει τῶ φιλαοίδω παρέχῃς ξένω.	- - -u u- - uu-- uu- u-	lyric	
κῆνο γάρ τις ἔρει τὤπος ἴδων σ᾽·ἦ μεγάλα χάρις	-u - u u- -u u- - uu- u-	lyric	
δώρῳ σὺν ὀλίγῳ· πάντα δὲ τίματα τὰ πὰρ φίλων.	-- - uu- -u u --u u - u-	lyric	
οἶνος ὦ φίλε παῖ λέγεται καὶ ἀλάθεα·	-u - uu - uu- u u-u-	lyric	
κἄμμε χρὴ μεθύοντας ἀλαθέας ἔμμεναι.	-u - uu-u u-uu -u-	lyric	
κἤγω μὲν τὰ φρενῶν ἐρέω κέατ᾽ ἐν μυχῷ.	-- - u u- uu- uu - u-	lyric	
οὐκ ὄλας φιλέειν μ᾽ἐθέλησθ᾽ ἀπὸ καρδίας.	- u- uu- uu- uu -u-	lyric	
γινώσκω· τὸ γὰρ ἅμισυ τᾶς ζοΐας ἔχω	u-- u u -uu - uu- u-	lyric	
ζὰ τὰν σὰν ἰδέαν, τὸ δὲ λοιπὸν ἀπώλετο.	- - - uu- u u -u u-u-	lyric	
χὥτα μὲν σὺ θέλῃς, μακάρεσσιν ἴσαν ἄγω	-u - u u- uu-u u- u-	lyric	
ἁμέραν· ὅτα δ᾽οὐκ ἐθέλῃς τύ, μάλ᾽ ἐν σκότῳ.	-u- uu - uu- u u - u-	lyric	
πῶς ταῦτ᾽ ἄρμενα, τὸν φιλέοντ᾽ ἀνίαις δίδων;	- - -uu - uu- uu- u-	lyric	
ἀλλ᾽ εἴ μοί τι πίθοιο νέος προγενεστέρῳ,	- - - u u-u u- uu-u-	lyric	
τῷ κε λώιον αὔτος ἔχων ἔμ᾽ ἐπαινέσαις,	- u -uu -u u- u u-u-	lyric	
ποίησαι καλίαν μίαν εἰν ἑνὶ δενδρίῳ,	--- uu- uu - uu -u-	lyric	
ὅππῃ μηδὲν ἀπίξεται ἄγριον ὄρπετον.	-- -u u-uu -uu -u-	lyric	
νῦν δὲ τῶδε μὲν ἄματος ἄλλον ἔχης κλάδον,	- u -u u uuu -u u- u-	lyric	
ἄλλον δ᾽αὔριον, ἐξ ἑτέρω δ᾽ἕτερον μάτης·	-- -uu - uu- uu- u-	lyric	
καἰ μέν σευ τὸ κάλον τις ἴδων ῥέθος αἰνέσαι,	- - - u u- u u- uu -u-	lyric	
τῷ δ᾽εὔθυς πλέον ἢ τριέτης ἐγένευ φίλος,	- -- uu - uu- uu- u-	lyric	
τὸν πρῶτον δὲ φιλεῦντα τρίταιον ἐθήκαο.	- -- u u-u u-u u-u-	lyric	
ἄνδρων τῶν ὑπερανορέων δοκίμοις πνέειν.	-- - uu-uu- uu- u-	lyric	
φίλη δ᾽,ἇς κ᾽ἔτ᾽ ἔῃς, τὸν ὕμοιον ἔχην ἄει.	u- - u u- u u-u u- u-	lyric	
αἰ γὰρ ὧδε πόῃς, ἄγαθος μὲν ἀκούσεαι	- u -u u- uu- u u-u-	lyric	
ἐξ ἄστων· ὁ δέ τοί κ᾽Ἔρος οὐ χαλέπως ἔχοι,	- -- u u - uu - uu- u-	lyric	
ὃς ἄνδρων φρένας εὐμαρέως ὑποδάμναται,	u -- uu -uu- uu-u-	lyric	
κἤμε μάλθακον ἐξ ἐπόησε σιδαρίω.	-u -uu - uu-u u-u-	lyric	
ἀλλὰ πὲρ ἀπάλω στύματός σε πεδέρχομαι	-u - uu- uu- u u-u-	lyric	
ὀμνάσθην, ὅτι πέρυσιν ἦσθα νεώτερος,	--- uu -uu -u u-u-	lyric	
χὥτι γηραλέοι πέλομες πρὶν ἀποπτύσαι	-u -uu- uu- u u-u-	lyric	
καὶ ῥύσοι, νεότατα δ᾽ἔχην παλινάγρετον	- u- uu-u u- uu-u-	lyric	
οὐκ ἔστι· πτέρυγας γὰρ ἐπομμαδίαις φόρη,	- -- uu- u u-uu- u-	lyric	
κἄμμες βαρδύτεροι τὰ ποτήμενα συλλάβην.	-- -uu- u u-uu -u-	lyric	
ταῦτα χρὴ νοέοντα πέλην ποτιμώτερον,	-- - uu-u u- uu-u-	lyric	
καί μοι τὠραμένῳ συνέραν ἀδόλως σέθεν,	- - -uu- uu- uu- u-	lyric	
ὅπως, ἁνίκα τὰν γένυν ἀνδρεΐαν ἔχῃς,	u- -uu - uu -uu- u-	lyric	
ἀλλάλοισι πελώμεθ᾽ Ἀχιλλέϊοι φίλοι.	---u u-u u-uu- u-	lyric	
αἰ δὲ ταῦτα φέρην ἀνέμοισιν ἐπιτρόπῃς,	- u -u u- uu-u u-u-	lyric	
ἐν θύμῳ δὲ λέγῃς "τί με δαιμόνι᾽ ἐνόχλης;"	- -- u u- u u -uu -u-	lyric	
νῦν μὲν κἠπὶ τὰ χρύσεα μᾶλ᾽ ἔνεκεν σέθεν	- - -u u -uu - uu- u-	lyric	
βαίην καὶ φύλακον νεκύων πεδὰ Κέρβερον,	-- - uu- uu- uu -u-	lyric	
τότα δ᾽οὐδὲ καλεῦντος ἐπ᾽ αὐλεΐαις θύραις	uu -u u-u u -uu- u-	lyric	
προμόλοιμί κε παυσάμενος χαλέπω πόθω.	uu-u u -uu- uu- u-	lyric	
Ὤιαι τῶ χαλεπῶ καἰνομόρω τῶδε νοσήματος·	-- - uu- -uu- -u u-u-	lyric	
τετορταῖος ἔχει, παιδὸς ἔρως, μῆνά με δεύτερον,	u--u u- -u u- -u u -u-	lyric	
μᾶκος μὲν μετρίω γ᾽,ἀλλ᾽ ὁπόσον τῶ πέδα περρέχε	-- - uu- - uu- - uu -u-	lyric	
τᾶς γᾶς τοῦτο χάρις· ταῖς δὲ παραύαις γλυκὺ μειδίαι.	- - -u u- - u u-- uu -u-	lyric	
καὶ νῦν μὲν τὸ κακὸν ταῖς μὲν ἔχει, ταῖσι δέ μ᾽οὐκέτι,	- - - u u- - u u- -u u -u-	lyric	
τάχα δ᾽οὐδ᾽ ὅσον ὕπνω ᾽πιτύχην ἔσσετ᾽ ἐρωία·	uu - uu -- uu- -u u-u-	lyric	
ἐχθὲς γὰρ παριὼν ἔδρακε λέπτ᾽ ἄμμε δι᾽ ὀφρύγων	-- - uu- -uu - -u u -u-	lyric	
αἰδεσθεὶς ποτίδην ἀντίος, ἠρεύθετο δὲ χρόα.	--- uu- -uu --uu - u-	lyric	
ἔμεθεν δὲ πλέον τᾶς κραδίας ὥ᾽ ρος ἐδράξατο,	uu- u u- - uu- - u u-u-	lyric	
εἰς οἶκον δ᾽ἀπέβαν ἕλκος ἔχων καὶ τὸ κέαρ δακών.	- -- uu- -u u- - u u- u-	lyric	
πολλὰ δ᾽εἰσκαλέσας θυμὸν ἐμαυτοῦ διελεξάμαν·	-u -uu- -u u-- uu-u-	lyric	
τί δὴ ταῦτα ποίης; ἀλοσύνας τί ἔσχατον ἔσσεται;	u - -u u- -uu- u -uu -u-	lyric	
λεύκας οὐκετ᾽ ἴσησθ᾽ ὅττι φορῇς ἐν κροτάφοις τρίχας;	-u -u u- -u u- - uu- u-	lyric	
ὧρά τοι φρονέειν μὴ οὔτι νέος τὰν ἰδέαν πέλῃ.	-u - uu- -u u- - uu- u-	lyric	
πάντ᾽ ἔρδης ἅπερ οἱ τῶν ἐτέων ἄρτι γεγευμένοι.	- -- uu - - uu- -u u-u-	lyric	
καὶ μὰν ἄλλο δε λάθει· τόδ᾽ ἄρ᾽ ἦς λώιον, ἔμμεναι	- - -u u -- u u - -uu -u-	lyric	
ξέννον τῶν χαλεπῶν παιδὸς ἐράννω παράπαν πόθων	-- - uu- -u u-- uu- u-	lyric	
τῷ μὲν γὰρ βίος ἕρπει προγόνοις ἶσ᾽ ἐλάφω θοᾶς,	- - - uu -- uu- - uu- u-	lyric	
χαλάσει δ᾽ἑτέρᾳ ποντοπόρην αὔριον ἄρμενα.	uu- uu- -uu- -uu -u-	lyric	
οὐδ᾽ αὐτῷ γλυκερᾶς ἄνθεμον ἅβας πεδ᾽ ὐμαλίκων	- -- uu- -uu -- u u-u-	lyric	
μένει· τῷ δ᾽ὁ πόθος καὶ τὸν ἔσω μυελὸν ἐσθίει	u- - u u- - u u- -uu -u-	lyric	
ὀμμιμνασκομένῳ· πολλὰ δ᾽ὄρη νυκτὸς ἐνύπνια,	---uu- -u u- -u u-u-	lyric	
παύσασθαι δ᾽ἐνιαυτὸς χαλεπᾶς οὐκ ἰκανὸς νόσω.	--- uu-- uu- - uu- u-	lyric	
ταῦτα χἅτερα πολλὰ προτ᾽ ἐμὸν θυμὸν ἐμεμψάμαν.	-u -uu -- u u- -u u-u-	lyric	
ὁ δὲ τοῦτ᾽ ἔφατ᾽· ὄττις δοκίμοι τὸν δολομάχανον	u u - uu -- uu- - uu-u-	lyric	
νικάσειν Ἔρον, οὗτος δοκίμοι τοὶς ὑπὲρ ἄμμεων	--- uu -- uu- - uu -u-	lyric	
εὑρεῖν βραϊδίως ἀστέρας ὁπποσσάκιν ἐννέα.	-- -uu- -uu --uu -u-	lyric	
καὶ νῦν, εἴτ᾽ ἐθέλω, χρή με μακρὸν σχόντα τὸν ἄμφενα	- - - uu- - u u- -u u -u-	lyric	
ἕλκειν τὸν ζυγόν, εἴτ᾽ οὐκ ἐθέλω· ταῦτα γὰρ ὦγαθὲ	-- - uu - - uu- -u u -u-	lyric	
βούλεται θέος, ὃς καὶ Διὸς ἔσφαλε μέγαν νόον	-u- uu - - uu --u u- u-	lyric	
καὔτας Κυπρογενήας· ἔμε μάν, φύλλον ἐπάμερον,	-- -uu-- uu - -u u-u-	lyric	
σμίκρας δεύμενον αὔρας ὀνέμων ᾇ κε θέλῃ φόρη.	-- -uu -- uu- - u u- u-	lyric	
